GEOID,filings_2020,filings_avg,racial_majority,month,ZIP,HUD Area Code_x,HUD Metro FMR Area Name_x,SAFMR22 2BR,SAFMR22 2BR 90% Pmt,SAFMR22 2BR 110% Pmt,HUD Area Code_y,HUD Metro FMR Area Name_y,SAFMR21 2BR,SAFMR21 2BR 90% Pmt,SAFMR21 2BR 110% Pmt,CBSASub20,HUD Metro FMR Area Name20,SAFMR20 2BR,SAFMR20 2BR 90% Pmt,SAFMR20 2BR 110% Pmt
10116,0,0.0,Other,02/2021,10116,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10116,0,0.0,Other,03/2021,10116,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10116,0,0.0,Other,04/2021,10116,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10116,0,0.0,Other,05/2021,10116,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10116,0,0.0,Other,06/2021,10116,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10116,0,0.0,Other,07/2021,10116,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10116,0,0.0,Other,08/2021,10116,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10116,0,0.0,Other,09/2021,10116,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10116,0,0.0,Other,10/2021,10116,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10116,0,0.0,Other,11/2021,10116,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10116,0,0.0,Other,12/2021,10116,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10116,0,0.0,Other,01/2022,10116,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10116,0,0.0,Other,02/2022,10116,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10116,0,0.0,Other,03/2022,10116,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10116,0,0.0,Other,04/2022,10116,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10116,0,0.0,Other,05/2022,10116,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,01/2020,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,02/2020,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,03/2020,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,04/2020,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,05/2020,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,06/2020,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,07/2020,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,08/2020,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,09/2020,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,10/2020,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,11/2020,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.333333333333333,Other,12/2020,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,01/2021,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,02/2021,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,03/2021,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,04/2021,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,05/2021,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,06/2021,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,07/2021,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,08/2021,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,09/2021,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,10/2021,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,11/2021,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.333333333333333,Other,12/2021,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,01/2022,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,02/2022,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,03/2022,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,04/2022,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10119,0,0.0,Other,05/2022,10119,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10128,54,75.0,White,01/2020,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,32,55.6666666666667,White,02/2020,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,40,72.3333333333333,White,03/2020,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,0,49.3333333333333,White,04/2020,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,0,69.6666666666667,White,05/2020,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,0,60.0,White,06/2020,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,5,65.6666666666667,White,07/2020,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,12,74.0,White,08/2020,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,21,54.3333333333333,White,09/2020,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,36,65.0,White,10/2020,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,23,63.6666666666667,White,11/2020,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,23,59.0,White,12/2020,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,3,75.0,White,01/2021,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,3,54.6666666666667,White,02/2021,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,19,72.3333333333333,White,03/2021,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,7,49.3333333333333,White,04/2021,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,9,69.6666666666667,White,05/2021,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,11,60.0,White,06/2021,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,12,65.6666666666667,White,07/2021,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,15,74.0,White,08/2021,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,13,54.3333333333333,White,09/2021,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,8,65.0,White,10/2021,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,7,63.6666666666667,White,11/2021,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,15,59.0,White,12/2021,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,19,75.0,White,01/2022,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,10,54.6666666666667,White,02/2022,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,40,72.3333333333333,White,03/2022,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,25,49.3333333333333,White,04/2022,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10128,21,50.0,White,05/2022,10128,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3510,3159,3861,METRO35620MM5600,"New York, NY HUD Metro FMR Area",3050,2745,3355,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2930,2637,3223
10129,0,0.0,Other,01/2020,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,02/2020,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,03/2020,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,04/2020,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,05/2020,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,06/2020,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,07/2020,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,08/2020,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,09/2020,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,10/2020,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,11/2020,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,12/2020,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,01/2021,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,02/2021,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,03/2021,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,04/2021,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,05/2021,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,06/2021,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,07/2021,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,08/2021,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,09/2021,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,10/2021,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,11/2021,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,12/2021,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,01/2022,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,02/2022,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,03/2022,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,04/2022,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10129,0,0.0,Other,05/2022,10129,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
10150,0,0.0,Other,01/2020,10150,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2990,2691,3289,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2650,2385,2915,METRO35620MM5600,"New York, NY HUD Metro FMR Area",2520,2268,2772
